,rating,city,province,superhost,price,house_type,link,Room-darkening shades,Suitable for events,Window guards,Carbon monoxide alarm,Cooking basics,Private entrance,Pets allowed,Smoking allowed,Long term stays allowed,Breakfast,Essentials,Lock on bedroom door,First aid kit,Hot tub,Private living room,Host greets you,Fire pit,Outdoor dining area,Self check-in,Lockbox,Outdoor shower,Outdoor furniture,Cleaning before checkout,Luggage dropoff allowed,Elevator,Trash compactor,Ceiling fan,Laundromat nearby,Smart lock,Dining table,Cleaning products,Shower gel,EV charger,Mosquito net,Table corner guards,Private hot tub,Single level home,Bathtub,Portable heater,Building staff,Baking sheet,Waterfront,Wine glasses,Lake access,Keypad,Portable fans,Bikes,Resort access,Shared hot tub,Piano,Paid resort access,Hammock,Beach essentials,Bed_num,bedroom_num,tv,coffee,shampoo,soap,conditioner,dedicated workspace,stove,gym,indoor fireplace,kitchen,clothing storage,refrigerator,exercise equipment,paid parking,free parking,oven,washer,sound system,dryer,view,air conditioning,game console,guest_num,bath_num,id,pool,backyard,ski-in,beach access,balcony,rating_count,bbq,hot_water,child_friendly,heating,home_utensils,mean_per_prov,appliance,sauna,entertainment,safety,boat,internet
396,0.0,dammam,3,0,94,Shared room in rental unit,https://www.airbnb.com/rooms/43077979?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0DammamEasternFalse94.0Shared room in rental unit,0,0,0,0,0,0,0,1,0,1,1,87.66666666666667,0,0,0,1,0,1
397,3.0,alkhobar,3,0,94,Shared room in rental unit,https://www.airbnb.com/rooms/41808376?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0.0,3.0Al KhobarEasternFalse94.0Shared room in rental unit,0,0,0,0,0,3,0,1,0,0,1,87.66666666666667,1,0,0,0,0,0
398,0.0,dammam,3,0,250,Camper/RV,https://www.airbnb.com/rooms/46412154?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0.0,0.0DammamEasternFalse250.0Camper/RV,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,0,0,0,0
399,0.0,dammam,3,0,90,Entire rental unit,https://www.airbnb.com/rooms/23816642?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,4,1.0,0.0DammamEasternFalse90.0Entire rental unit,0,0,0,0,0,0,0,1,0,0,1,506.2,1,0,0,1,0,1
400,0.0,alkhobar,3,0,822,Entire serviced apartment,https://www.airbnb.com/rooms/45569627?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,1.0,0.0Al KhobarEasternFalse822.0Entire serviced apartment,1,0,0,0,0,0,0,0,0,0,1,1048.8055555555557,1,0,0,1,0,1
401,0.0,dammam,3,0,250,Entire serviced apartment,https://www.airbnb.com/rooms/49680239?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0DammamEasternFalse250.0Entire serviced apartment,0,0,0,0,0,0,0,0,0,0,0,1048.8055555555557,0,0,0,0,0,1
402,2.5,dammam,3,0,190,Private room in rental unit,https://www.airbnb.com/rooms/38477668?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.0,2.5DammamEasternFalse190.0Private room in rental unit,0,0,0,0,0,4,0,0,0,0,1,379.3684210526316,1,0,0,1,0,1
403,0.0,dammam,3,0,1487,Private room in resort,https://www.airbnb.com/rooms/45539921?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,10,2.5,0.0DammamEasternFalse1487.0Private room in resort,1,0,0,0,1,0,0,1,1,1,1,4933.666666666667,1,0,0,1,0,1
404,0.0,dammam,3,0,350,Private room in townhouse,https://www.airbnb.com/rooms/28021059?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,0.0DammamEasternFalse350.0Private room in townhouse,0,0,0,0,0,0,0,1,0,0,0,350.0,0,0,0,0,0,1
405,5.0,dammam,3,1,500,Entire rental unit,https://www.airbnb.com/rooms/44621864?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,1.0,5.0DammamEasternTrue500.0Entire rental unit,0,0,0,0,0,5,0,1,0,1,1,506.2,1,0,0,0,0,1
406,0.0,alkhobar,3,0,1090,Entire serviced apartment,https://www.airbnb.com/rooms/47346867?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1.0,0.0Al KhobarEasternFalse1090.0Entire serviced apartment,1,0,0,0,0,0,0,0,0,0,0,1048.8055555555557,1,0,0,1,0,1
407,0.0,alkhobar,3,0,982,Entire serviced apartment,https://www.airbnb.com/rooms/47346008?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1.0,0.0Al KhobarEasternFalse982.0Entire serviced apartment,1,0,0,0,0,0,0,0,0,0,1,1048.8055555555557,1,0,0,1,0,1
408,0.0,dammam,3,0,220,Entire rental unit,https://www.airbnb.com/rooms/43058943?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,1.0,0.0DammamEasternFalse220.0Entire rental unit,0,0,0,0,0,0,0,0,0,0,1,506.2,1,0,0,0,0,0
409,0.0,alkhobar,3,0,906,Entire serviced apartment,https://www.airbnb.com/rooms/45569737?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,1.0,0.0Al KhobarEasternFalse906.0Entire serviced apartment,1,0,0,0,0,0,0,0,0,0,1,1048.8055555555557,1,0,0,1,0,1
410,0.0,dammam,3,0,75,Shared room in rental unit,https://www.airbnb.com/rooms/44116900?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0.0,0.0DammamEasternFalse75.0Shared room in rental unit,0,0,0,0,0,0,0,1,0,1,0,87.66666666666667,1,0,0,0,0,0
411,0.0,dammam,3,0,300,Entire condominium (condo),https://www.airbnb.com/rooms/48920892?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,1.0,0.0DammamEasternFalse300.0Entire condominium (condo),0,0,0,0,0,0,0,0,0,1,1,384.9,1,0,0,1,0,1
412,0.0,dammam,3,0,200,Private room in rental unit,https://www.airbnb.com/rooms/51567211?previous_page_section_name=1000&translate_ugc=false&federated_search_id=aec6bded-041e-4909-bf2b-d337cc0ae4a9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0DammamEasternFalse200.0Private room in rental unit,0,0,0,0,0,0,0,0,0,0,0,379.3684210526316,0,0,0,0,0,1
413,0.0,alkhobar,3,0,250,Entire rental unit,https://www.airbnb.com/rooms/48929257?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,4,2.0,0.0Al KhobarEasternFalse250.0Entire rental unit,0,0,0,0,0,0,0,1,0,0,1,506.2,0,0,0,0,0,1
414,0.0,dammam,3,0,400,Entire rental unit,https://www.airbnb.com/rooms/25996556?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,0.0DammamEasternFalse400.0Entire rental unit,0,0,0,0,0,0,0,0,0,0,0,506.2,1,0,0,0,0,0
415,0.0,alkhobar,3,0,2060,Entire serviced apartment,https://www.airbnb.com/rooms/47347499?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4,2.0,0.0Al KhobarEasternFalse2060.0Entire serviced apartment,1,0,0,0,0,0,0,0,0,0,0,1048.8055555555557,1,0,0,1,0,1
416,0.0,alkhobar,3,0,480,Entire serviced apartment,https://www.airbnb.com/rooms/51704117?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1.0,0.0Al KhobarEasternFalse480.0Entire serviced apartment,0,0,0,0,0,0,0,1,1,0,1,1048.8055555555557,1,0,0,1,0,1
417,0.0,dammam,3,0,724,Private room in rental unit,https://www.airbnb.com/rooms/37847601?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0.0,0.0DammamEasternFalse724.0Private room in rental unit,0,0,0,0,0,0,0,1,0,0,1,379.3684210526316,1,0,0,0,0,1
418,0.0,dammam,3,0,98,Entire rental unit,https://www.airbnb.com/rooms/34203638?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,3,1.0,0.0DammamEasternFalse98.0Entire rental unit,0,0,0,0,0,0,0,1,0,0,0,506.2,1,0,0,1,0,0
419,0.0,alkhobar,3,0,675,Entire rental unit,https://www.airbnb.com/rooms/44424036?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1.0,0.0Al KhobarEasternFalse675.0Entire rental unit,0,0,1,1,0,0,0,1,1,1,0,506.2,1,0,0,1,0,1
420,0.0,alkhobar,3,0,65,Private room in rental unit,https://www.airbnb.com/rooms/50236053?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0.0,0.0Al KhobarEasternFalse65.0Private room in rental unit,0,0,0,0,0,0,0,0,0,1,0,379.3684210526316,0,0,0,0,0,0
421,0.0,alkhobar,3,0,3000,Private room in rental unit,https://www.airbnb.com/rooms/45356215?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0.0,0.0Al KhobarEasternFalse3000.0Private room in rental unit,0,0,0,0,0,0,0,0,0,1,1,379.3684210526316,1,0,0,1,0,1
422,0.0,dammam,3,1,350,Entire loft,https://www.airbnb.com/rooms/49329289?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,1.0,0.0DammamEasternTrue350.0Entire loft,0,0,0,0,0,0,0,1,1,1,1,403.8333333333333,0,0,0,1,0,0
423,0.0,dammam,3,0,415,Entire rental unit,https://www.airbnb.com/rooms/36051003?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5,2.0,0.0DammamEasternFalse415.0Entire rental unit,0,0,0,0,0,0,0,0,0,0,1,506.2,1,0,0,1,0,1
424,0.0,alkhobar,3,0,1734,Private room in serviced apartment,https://www.airbnb.com/rooms/45570194?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,0.0Al KhobarEasternFalse1734.0Private room in serviced apartment,1,0,0,0,0,0,0,0,0,0,1,967.625,1,0,0,1,0,1
425,4.85,dammam,3,0,506,Entire rental unit,https://www.airbnb.com/rooms/26212980?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1.0,4.85ArrakahEasternFalse506.0Entire rental unit,0,0,0,0,0,13,0,1,0,1,1,506.2,1,0,0,0,0,0
426,3.25,alkhobar,3,0,270,Private room in serviced apartment,https://www.airbnb.com/rooms/28000175?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0.0,3.25Al KhobarEasternFalse270.0Private room in serviced apartment,1,0,0,0,0,4,0,1,0,1,1,967.625,1,0,0,1,0,1
427,0.0,dammam,3,0,350,Private room in residential home,https://www.airbnb.com/rooms/42602881?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,4,0.0,0.0DammamEasternFalse350.0Private room in residential home,0,0,0,0,0,0,0,1,0,0,0,223.3333333333333,1,0,0,1,0,1
428,4.33,alkhobar,3,0,938,Entire place,https://www.airbnb.com/rooms/10127505?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5,1.0,4.33Al KhobarEasternFalse938.0Entire place,1,0,0,0,0,5,0,0,0,1,1,869.0,1,0,0,1,0,1
429,0.0,alkhobar,3,0,3650,Entire rental unit,https://www.airbnb.com/rooms/48189589?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1.0,0.0Al KhobarEasternFalse3650.0Entire rental unit,0,0,0,0,0,0,0,1,0,0,1,506.2,0,0,0,1,0,1
430,4.67,dammam,3,0,1500,Farm stay,https://www.airbnb.com/rooms/45205864?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,2.0,4.67DammamEasternFalse1500.0Farm stay,1,0,0,0,0,3,0,0,0,1,0,1225.0,0,0,0,0,0,0
431,0.0,alkhobar,3,0,500,Private room in serviced apartment,https://www.airbnb.com/rooms/28000691?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,0.0Al KhobarEasternFalse500.0Private room in serviced apartment,1,0,0,0,0,0,0,0,0,1,1,967.625,1,0,0,1,0,1
432,0.0,alkhobar,3,0,2443,Entire chalet,https://www.airbnb.com/rooms/18947459?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,16,3.0,0.0Al KhobarEasternFalse2443.0Entire chalet,1,0,0,0,0,0,0,1,0,1,1,1863.2857142857144,1,0,0,1,0,1
433,3.0,dammam,3,0,150,Private room in rental unit,https://www.airbnb.com/rooms/32274367?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f3afb1fe-db40-49cc-bf2a-611e600434a2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,4,0.0,3.0Eastern ProvinceEasternFalse150.0Private room in rental unit,0,0,0,0,0,5,0,1,1,1,1,379.3684210526316,1,0,0,0,0,0
434,4.95,alkhobar,3,1,493,Entire condominium (condo),https://www.airbnb.com/rooms/51530566?previous_page_section_name=1000&translate_ugc=false&federated_search_id=e0c279e4-ec16-4921-9cf1-45b34dcff4d6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,3,2.0,4.95Al KhobarEasternTrue493.0Entire condominium (condo),0,0,0,1,0,23,0,1,0,1,1,384.9,1,0,0,1,0,1
435,4.0,alkhobar,3,0,2000,Entire chalet,https://www.airbnb.com/rooms/46244410?previous_page_section_name=1000&translate_ugc=false&federated_search_id=258df5e6-356d-40ee-a1d2-415dbd4a2449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,10,4.0,4.0Al KhobarEasternFalse2000.0Entire chalet,1,1,0,0,0,9,0,1,0,0,1,1863.2857142857144,1,0,0,1,0,0
436,0.0,dhahran,3,0,1300,Entire chalet,https://www.airbnb.com/rooms/46719771?previous_page_section_name=1000&translate_ugc=false&federated_search_id=258df5e6-356d-40ee-a1d2-415dbd4a2449,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8,3.0,0.0DhahranEasternFalse1300.0Entire chalet,0,0,0,0,0,0,0,1,0,0,0,1863.2857142857144,0,0,0,1,0,1
